date,open,high,low,close,volume,volume_weighted_average,num_trades
2025-08-01 08:26:00,0.20288,0.20299,0.20264,0.20286,903090.0,0.20279944390924495,1058
2025-08-01 08:27:00,0.20286,0.20309,0.20279,0.20298,831478.0,0.20293350587748563,818
2025-08-01 08:28:00,0.20298,0.20311,0.20278,0.20308,440587.0,0.20289494122613697,615
2025-08-01 08:29:00,0.20307,0.20311,0.2025,0.20285,859665.0,0.20273557787044952,864
2025-08-01 08:30:00,0.20286,0.20335,0.20286,0.20314,1650189.0,0.20316663168885504,1368
2025-08-01 08:31:00,0.20313,0.20326,0.20288,0.20318,1233709.0,0.20305456940007732,978
2025-08-01 08:32:00,0.20319,0.20329,0.20294,0.20312,422963.0,0.20311184325815732,753
2025-08-01 08:33:00,0.20312,0.20355,0.20299,0.20305,1428149.0,0.2033520873382259,912
2025-08-01 08:34:00,0.20304,0.20327,0.20291,0.20318,1129083.0,0.20301455262367782,801
2025-08-01 08:35:00,0.20319,0.20319,0.20181,0.20213,5445602.0,0.20246281901798918,3074
2025-08-01 08:36:00,0.20213,0.20301,0.20213,0.20281,2096384.0,0.20260848666084075,2003
2025-08-01 08:37:00,0.2028,0.20317,0.20256,0.20315,904305.0,0.2028688100143204,1184
2025-08-01 08:38:00,0.20314,0.20439,0.20314,0.20434,1869952.0,0.20381904365994422,1839
2025-08-01 08:39:00,0.20433,0.2045,0.20403,0.20406,1082402.0,0.2042856413328874,1207
2025-08-01 08:40:00,0.20406,0.20431,0.20383,0.20427,1290061.0,0.20404466596540785,1091
2025-08-01 08:41:00,0.20427,0.20481,0.20427,0.20474,1461005.0,0.20451014265522707,1272
2025-08-01 08:42:00,0.20477,0.20484,0.20452,0.20462,1396876.0,0.20464671488378353,787
2025-08-01 08:43:00,0.20463,0.20475,0.20435,0.20446,1297880.0,0.2045050848306469,762
2025-08-01 08:44:00,0.20445,0.20484,0.20442,0.20448,624752.0,0.2046195126066023,591
2025-08-01 08:45:00,0.20447,0.20467,0.20438,0.20459,485607.0,0.20455256413107717,541
2025-08-01 08:46:00,0.20459,0.20478,0.20443,0.20472,692594.0,0.20461180281665736,757
2025-08-01 08:47:00,0.20472,0.2048,0.20449,0.20461,597637.0,0.20457588189820913,586
2025-08-01 08:48:00,0.2046,0.20497,0.20452,0.20465,517013.0,0.2047796488869719,816
2025-08-01 08:49:00,0.20464,0.20491,0.20442,0.20481,375585.0,0.20469083677463157,580
2025-08-01 08:50:00,0.20482,0.20538,0.20482,0.20498,1115070.0,0.2050854574421337,1180
2025-08-01 08:51:00,0.20498,0.20517,0.20482,0.20507,1343813.0,0.2050265445340981,857
2025-08-01 08:52:00,0.20507,0.20524,0.20484,0.20523,368961.0,0.2050179871585344,648
2025-08-01 08:53:00,0.20523,0.20523,0.20491,0.20491,590431.0,0.2050567726796188,540
2025-08-01 08:54:00,0.20491,0.20509,0.20464,0.20474,400197.0,0.20480190761050185,627
2025-08-01 08:55:00,0.20474,0.20479,0.20437,0.20439,449675.0,0.20458276650914548,522
2025-08-01 08:56:00,0.20439,0.20455,0.20431,0.20446,169077.0,0.20443226068595963,329
2025-08-01 08:57:00,0.20446,0.20462,0.20432,0.2044,390021.0,0.20450023506426576,455
2025-08-01 08:58:00,0.2044,0.20462,0.20439,0.20443,300159.0,0.20448342931579597,384
2025-08-01 08:59:00,0.20443,0.20445,0.20398,0.20398,545541.0,0.20418532324793187,481
2025-08-01 09:00:00,0.20398,0.20412,0.20367,0.20383,1559754.0,0.2038900922709607,1014
2025-08-01 09:01:00,0.20383,0.20625,0.20383,0.206,7753308.0,0.20560980623367472,3172
2025-08-01 09:02:00,0.206,0.20602,0.20545,0.20551,1864614.0,0.20574342341632101,2143
2025-08-01 09:03:00,0.2055,0.2055,0.20508,0.20528,691089.0,0.20525356917849943,1147
2025-08-01 09:04:00,0.20527,0.20571,0.20527,0.2057,689830.0,0.2055157829755157,781
2025-08-01 09:05:00,0.20569,0.20569,0.20504,0.20516,1875012.0,0.20526521783860585,851
2025-08-01 09:06:00,0.20516,0.20527,0.20486,0.20523,882586.0,0.20501035801610268,679
2025-08-01 09:07:00,0.20523,0.2056,0.20518,0.20533,2278998.0,0.20539598351556254,849
2025-08-01 09:08:00,0.20532,0.20542,0.20501,0.20503,3051498.0,0.20527791973974752,852
2025-08-01 09:09:00,0.20503,0.20517,0.20485,0.20485,339111.0,0.20501763764667028,404
2025-08-01 09:10:00,0.20486,0.20509,0.20474,0.20481,358452.0,0.20497242422974346,417
2025-08-01 09:11:00,0.20482,0.20502,0.20474,0.20483,446766.0,0.20486599589046614,394
2025-08-01 09:12:00,0.20482,0.20482,0.20455,0.20455,618403.0,0.2047067647310896,408
2025-08-01 09:13:00,0.20455,0.20489,0.20443,0.20486,665480.0,0.20457364675121714,670
2025-08-01 09:14:00,0.20486,0.20506,0.20481,0.20491,499670.0,0.2049341634478756,854
2025-08-01 09:15:00,0.20492,0.2052,0.2047,0.20512,493707.0,0.20494484052282022,642
2025-08-01 09:16:00,0.20512,0.20535,0.20512,0.20524,360265.0,0.2052442880657294,637
2025-08-01 09:17:00,0.20525,0.20538,0.20515,0.20538,292628.0,0.20520555131429666,397
2025-08-01 09:18:00,0.20538,0.20558,0.20533,0.20558,1131051.0,0.20547438691093506,569
2025-08-01 09:19:00,0.20558,0.20588,0.20539,0.20564,1619754.0,0.20554631511328264,924
2025-08-01 09:20:00,0.20564,0.2057,0.20526,0.20539,1301214.0,0.2054336558167988,696
2025-08-01 09:21:00,0.20539,0.20591,0.20539,0.2057,2903597.0,0.2058115384745197,854
2025-08-01 09:22:00,0.2057,0.20603,0.20565,0.20602,605765.0,0.20586353694914694,569
2025-08-01 09:23:00,0.20602,0.20602,0.20573,0.20591,748783.0,0.20585727537884807,641
2025-08-01 09:24:00,0.20591,0.20613,0.20586,0.20611,461238.0,0.20603197401341608,792
2025-08-01 09:25:00,0.20612,0.20615,0.20588,0.20589,2783841.0,0.2059999211197766,639
2025-08-01 09:26:00,0.20589,0.20601,0.2057,0.20585,604491.0,0.20583572142513287,882
2025-08-01 09:27:00,0.20584,0.20585,0.20554,0.20554,225671.0,0.2057215882856016,652
2025-08-01 09:28:00,0.20554,0.2061,0.20552,0.20589,5538831.0,0.20598388326525938,1096
2025-08-01 09:29:00,0.20589,0.20598,0.20582,0.2059,693273.0,0.205899683515729,530
2025-08-01 09:30:00,0.2059,0.2061,0.20583,0.20595,404805.0,0.2059453369153049,897
2025-08-01 09:31:00,0.20596,0.20616,0.20595,0.20596,262024.0,0.20606044732543585,643
2025-08-01 09:32:00,0.20597,0.20605,0.20578,0.20581,286919.0,0.20586837347822906,606
2025-08-01 09:33:00,0.20581,0.20581,0.2051,0.20513,1721829.0,0.20539960670310467,786
2025-08-01 09:34:00,0.20514,0.20535,0.2051,0.20533,690599.0,0.20516553594777864,678
2025-08-01 09:35:00,0.20533,0.20553,0.20516,0.20526,1119443.0,0.2053732817302891,743
2025-08-01 09:36:00,0.20526,0.20533,0.20505,0.20515,226384.0,0.2051606090978161,391
2025-08-01 09:37:00,0.20515,0.20558,0.20515,0.20555,435803.0,0.20540379031351322,675
2025-08-01 09:38:00,0.20556,0.20556,0.20533,0.20541,362642.0,0.2054238150021233,505
2025-08-01 09:39:00,0.20541,0.20584,0.20541,0.20582,463926.0,0.20565807671913192,645
2025-08-01 09:40:00,0.20582,0.20582,0.20543,0.20556,414298.0,0.2056195899569875,638
2025-08-01 09:41:00,0.20557,0.20559,0.2054,0.20553,416744.0,0.20552415926803985,492
2025-08-01 09:42:00,0.20553,0.20555,0.20517,0.20519,450022.0,0.20532626964903938,832
2025-08-01 09:43:00,0.20519,0.20547,0.20519,0.20542,181050.0,0.20532187329466997,375
2025-08-01 09:44:00,0.20542,0.20576,0.20542,0.20566,162168.0,0.2056224059000543,420
2025-08-01 09:45:00,0.20566,0.20566,0.20532,0.20532,904753.0,0.20551007921499015,433
2025-08-01 09:46:00,0.20531,0.20534,0.20499,0.20503,847605.0,0.20513702019218857,755
2025-08-01 09:47:00,0.20504,0.20533,0.20504,0.20518,592661.0,0.20523700165862102,629
2025-08-01 09:48:00,0.20518,0.20522,0.20498,0.20508,871075.0,0.20514482321269695,640
2025-08-01 09:49:00,0.20509,0.20514,0.20493,0.20495,384787.0,0.20504928235621264,487
2025-08-01 09:50:00,0.20494,0.20496,0.20447,0.20461,751173.0,0.2046613503680244,885
2025-08-01 09:51:00,0.2046,0.20497,0.20455,0.20487,1222099.0,0.20474796054165825,684
2025-08-01 09:52:00,0.20486,0.20517,0.20475,0.20476,1809143.0,0.20485869903042492,956
2025-08-01 09:53:00,0.20477,0.2048,0.20413,0.20419,1773480.0,0.20444671259895797,1384
2025-08-01 09:54:00,0.20419,0.20434,0.20413,0.20432,464808.0,0.20424296251355398,751
2025-08-01 09:55:00,0.20432,0.20471,0.20432,0.20446,492832.0,0.20453901451204468,799
2025-08-01 09:56:00,0.20446,0.20463,0.20442,0.20442,209844.0,0.20455251310497322,525
2025-08-01 09:57:00,0.20443,0.20473,0.20443,0.20462,348436.0,0.20457356111308822,697
2025-08-01 09:58:00,0.20461,0.20461,0.20427,0.20433,348501.0,0.20437963328656159,686
2025-08-01 09:59:00,0.20433,0.2044,0.20422,0.20432,216544.0,0.20433077425373133,459
2025-08-01 10:00:00,0.20433,0.20445,0.20416,0.20442,787319.0,0.204256505025282,972
2025-08-01 10:01:00,0.20442,0.20463,0.20429,0.2046,327619.0,0.20447634273348003,880
2025-08-01 10:02:00,0.20459,0.2046,0.20442,0.20448,185133.0,0.2044857433304705,732
2025-08-01 10:03:00,0.20447,0.20496,0.20447,0.20495,703023.0,0.20481636615018287,774
2025-08-01 10:04:00,0.20495,0.20504,0.20469,0.20469,357728.0,0.20488900963860812,588
2025-08-01 10:05:00,0.20469,0.20482,0.20462,0.20466,141637.0,0.204733866433206,381
2025-08-01 10:06:00,0.20466,0.20491,0.20453,0.2049,366050.0,0.20461821876792788,652
2025-08-01 10:07:00,0.20491,0.20497,0.20477,0.20487,725686.0,0.2048837438644262,593
2025-08-01 10:08:00,0.20487,0.20518,0.20487,0.20518,249855.0,0.20501538456304655,505
2025-08-01 10:09:00,0.20518,0.20529,0.20509,0.20517,326726.0,0.2051679050947889,601
2025-08-01 10:10:00,0.20517,0.20545,0.20517,0.20542,380378.0,0.20532411932340988,576
2025-08-01 10:11:00,0.20541,0.20542,0.2052,0.2052,438597.0,0.20531465789779685,607
2025-08-01 10:12:00,0.20519,0.20537,0.20507,0.20537,179087.0,0.20519136587245307,556
2025-08-01 10:13:00,0.20536,0.2054,0.20507,0.20507,182295.0,0.2053102100441592,330
2025-08-01 10:14:00,0.20507,0.20553,0.20507,0.2055,292478.0,0.20538924274646297,500
2025-08-01 10:15:00,0.2055,0.20578,0.20549,0.20564,429928.0,0.2056471122839173,643
2025-08-01 10:16:00,0.20563,0.20578,0.20553,0.20554,668639.0,0.2057231152385667,508
2025-08-01 10:17:00,0.20554,0.2057,0.20546,0.20561,876157.0,0.20562336317577787,570
2025-08-01 10:18:00,0.2056,0.2057,0.20545,0.20563,390160.0,0.20557975451096985,529
2025-08-01 10:19:00,0.20563,0.20595,0.20563,0.20591,156664.0,0.2057857738216821,343
2025-08-01 10:20:00,0.20591,0.20591,0.2056,0.20573,261627.0,0.20576280322749563,554
2025-08-01 10:21:00,0.20572,0.20573,0.20538,0.20539,839682.0,0.20565216933315233,449
2025-08-01 10:22:00,0.20539,0.2055,0.20533,0.20544,357018.0,0.2054047726445165,443
2025-08-01 10:23:00,0.20545,0.20553,0.20493,0.20505,680544.0,0.2051204631735788,661
2025-08-01 10:24:00,0.20504,0.20536,0.20495,0.20524,373032.0,0.20510904257543588,602
2025-08-01 10:25:00,0.20525,0.20539,0.20522,0.20522,766319.0,0.2053074944507444,532
2025-08-01 10:26:00,0.20522,0.2053,0.20512,0.2053,350977.0,0.20519857757061002,474
2025-08-01 10:27:00,0.20529,0.20557,0.20513,0.20557,902324.0,0.20543688620717168,435
2025-08-01 10:28:00,0.20556,0.20573,0.20551,0.20569,341479.0,0.20561330310209414,430
2025-08-01 10:29:00,0.2057,0.20575,0.20545,0.20547,312650.0,0.20566250631696784,367
2025-08-01 10:30:00,0.20547,0.20549,0.20511,0.20517,472336.0,0.20527835672063954,584
2025-08-01 10:31:00,0.20518,0.20557,0.20518,0.20556,1300126.0,0.20542942876305836,612
2025-08-01 10:32:00,0.20556,0.20608,0.20548,0.20607,919009.0,0.2058523473654774,819
2025-08-01 10:33:00,0.20607,0.20612,0.2059,0.20611,1393122.0,0.20604522082775234,1127
2025-08-01 10:34:00,0.20612,0.20621,0.20593,0.206,411178.0,0.20607241204539153,1079
2025-08-01 10:35:00,0.20601,0.20602,0.2057,0.20582,701805.0,0.20588577810075448,1058
2025-08-01 10:36:00,0.20583,0.20587,0.20558,0.20584,623072.0,0.20573508050433978,950
2025-08-01 10:37:00,0.20584,0.20585,0.20539,0.2058,386483.0,0.20567120033740163,949
2025-08-01 10:38:00,0.2058,0.20591,0.20552,0.20552,222178.0,0.20577956692381785,747
2025-08-01 10:39:00,0.20552,0.20584,0.20539,0.20584,284517.0,0.2056902762576577,695
2025-08-01 10:40:00,0.20583,0.20591,0.20564,0.20588,537469.0,0.20572700045956138,486
2025-08-01 10:41:00,0.20588,0.20605,0.20554,0.20564,1514632.0,0.2059321948235611,968
2025-08-01 10:42:00,0.20564,0.2061,0.20564,0.20608,969404.0,0.20581418058931053,737
2025-08-01 10:43:00,0.20607,0.20607,0.2058,0.20595,800997.0,0.2059317754123923,745
2025-08-01 10:44:00,0.20596,0.20611,0.2059,0.20596,964653.0,0.2060059958036724,733
2025-08-01 10:45:00,0.20597,0.20617,0.20597,0.20617,289131.0,0.20605810878114073,645
2025-08-01 10:46:00,0.20617,0.20631,0.20569,0.20601,718818.0,0.20599555153042912,1206
2025-08-01 10:47:00,0.20601,0.20601,0.20543,0.20552,819277.0,0.2055708034523122,968
2025-08-01 10:48:00,0.20553,0.20578,0.20533,0.20533,522205.0,0.20551417964209456,746
2025-08-01 10:49:00,0.20534,0.20557,0.20532,0.20551,734301.0,0.20543376961218898,947
2025-08-01 10:50:00,0.20551,0.20593,0.20551,0.20584,755733.0,0.2057065946968043,966
2025-08-01 10:51:00,0.20583,0.20585,0.20565,0.20573,401400.0,0.20575459461883405,618
2025-08-01 10:52:00,0.20573,0.20597,0.20555,0.20589,393808.0,0.20573915281050664,869
2025-08-01 10:53:00,0.20589,0.20591,0.2056,0.20565,77510.0,0.20574720577989938,535
2025-08-01 10:54:00,0.20565,0.20571,0.20545,0.20552,119283.0,0.2055897104365249,496
2025-08-01 10:55:00,0.20552,0.20568,0.2055,0.20566,181787.0,0.20559892869127055,365
2025-08-01 10:56:00,0.20567,0.20592,0.20567,0.20584,178483.0,0.20581487547833688,419
2025-08-01 10:57:00,0.20584,0.20599,0.20577,0.20593,94045.0,0.20586854186825454,324
2025-08-01 10:58:00,0.20593,0.20593,0.20575,0.20581,141531.0,0.20582321116928448,306
2025-08-01 10:59:00,0.2058,0.20586,0.20567,0.20581,157727.0,0.20574620863897747,278
2025-08-01 11:00:00,0.20581,0.20597,0.20559,0.20562,449273.0,0.2058356600552448,526
2025-08-01 11:01:00,0.20561,0.2057,0.20545,0.20549,295745.0,0.20556181243977073,431
2025-08-01 11:02:00,0.20548,0.20548,0.20525,0.20527,313774.0,0.20531527580360387,365
2025-08-01 11:03:00,0.20526,0.20526,0.20507,0.20516,323830.0,0.20513910953277953,398
2025-08-01 11:04:00,0.20515,0.20536,0.20509,0.20525,571496.0,0.20515811204277895,360
2025-08-01 11:05:00,0.20525,0.20533,0.20513,0.20514,175240.0,0.20523729359735218,281
2025-08-01 11:06:00,0.20514,0.20528,0.20508,0.20523,192728.0,0.20516369681623842,259
2025-08-01 11:07:00,0.20523,0.20563,0.20523,0.20546,436436.0,0.20537792090936585,522
2025-08-01 11:08:00,0.20545,0.20545,0.20528,0.20536,53854.0,0.20533442566940244,236
2025-08-01 11:09:00,0.20537,0.20547,0.20532,0.20537,152105.0,0.20539464915683245,316
2025-08-01 11:10:00,0.20537,0.20538,0.2051,0.20531,216487.0,0.20524200081298186,356
2025-08-01 11:11:00,0.20532,0.20561,0.20532,0.20561,133303.0,0.20542506110140057,297
2025-08-01 11:12:00,0.2056,0.2058,0.20555,0.20575,383104.0,0.20570680204330938,366
2025-08-01 11:13:00,0.20575,0.20575,0.20553,0.20556,229068.0,0.2056030107217071,292
2025-08-01 11:14:00,0.20556,0.20594,0.20555,0.20593,446640.0,0.20576586716371129,296
2025-08-01 11:15:00,0.20594,0.20609,0.20574,0.20585,345002.0,0.20589888693398878,461
2025-08-01 11:16:00,0.20585,0.2062,0.20576,0.20619,1057226.0,0.2059724667478855,596
2025-08-01 11:17:00,0.2062,0.20624,0.20573,0.20586,670929.0,0.20592119358382185,409
2025-08-01 11:18:00,0.20585,0.20585,0.20531,0.20538,388288.0,0.20552702035602438,488
2025-08-01 11:19:00,0.20539,0.20567,0.20538,0.20557,251789.0,0.20552698739817865,265
2025-08-01 11:20:00,0.20556,0.20568,0.20538,0.20538,307449.0,0.20551602060829602,389
2025-08-01 11:21:00,0.20539,0.2057,0.20539,0.20555,177142.0,0.20560393531742896,345
2025-08-01 11:22:00,0.20554,0.20561,0.20548,0.20552,458594.0,0.20550888552837587,334
2025-08-01 11:23:00,0.20551,0.20551,0.20513,0.20513,284605.0,0.2053562086751814,465
2025-08-01 11:24:00,0.20513,0.20533,0.20513,0.20533,187522.0,0.20526194899798425,239
2025-08-01 11:25:00,0.20532,0.20542,0.2052,0.20529,137649.0,0.20533441536080901,318
2025-08-01 11:26:00,0.2053,0.20547,0.20525,0.20547,266173.0,0.20533642754900008,244
2025-08-01 11:27:00,0.20547,0.20575,0.20538,0.20573,167036.0,0.2055236063483321,324
2025-08-01 11:28:00,0.20574,0.20574,0.20537,0.20539,209792.0,0.20558374733068943,303
2025-08-01 11:29:00,0.2054,0.20555,0.20534,0.20553,225596.0,0.2054008875600631,213
2025-08-01 11:30:00,0.20552,0.20552,0.20531,0.20551,121863.0,0.20540320999811265,255
2025-08-01 11:31:00,0.20551,0.20565,0.20526,0.20527,1033670.0,0.20532739144020817,456
2025-08-01 11:32:00,0.20527,0.2057,0.20527,0.20562,212708.0,0.20555731763732443,307
2025-08-01 11:33:00,0.20562,0.20596,0.20562,0.20595,867652.0,0.20581727942769681,407
2025-08-01 11:34:00,0.20595,0.20619,0.20579,0.20579,2410193.0,0.20596669130646383,537
2025-08-01 11:35:00,0.2058,0.20581,0.20542,0.20542,1668316.0,0.20558200848040778,534
2025-08-01 11:36:00,0.20542,0.20564,0.20537,0.20545,2449681.0,0.20548850623815917,523
2025-08-01 11:37:00,0.20546,0.20567,0.20544,0.20566,286644.0,0.20553970988403736,360
2025-08-01 11:38:00,0.20566,0.20596,0.20564,0.20596,223995.0,0.20584247496595906,409
2025-08-01 11:39:00,0.20597,0.2062,0.20597,0.20617,700426.0,0.2061335888873343,519
2025-08-01 11:40:00,0.20617,0.20619,0.20588,0.20619,834596.0,0.20609060157249734,642
2025-08-01 11:41:00,0.20619,0.2065,0.20618,0.20649,631674.0,0.20637991633342515,687
2025-08-01 11:42:00,0.20648,0.20648,0.20621,0.20624,697347.0,0.20634968010187182,773
2025-08-01 11:43:00,0.20623,0.20628,0.20613,0.20627,220246.0,0.2062001284472817,545
2025-08-01 11:44:00,0.20626,0.20634,0.20615,0.20627,350733.0,0.20628183472898184,318
2025-08-01 11:45:00,0.20626,0.20662,0.20618,0.20662,556447.0,0.20639551024625885,663
2025-08-01 11:46:00,0.20661,0.20678,0.20658,0.20666,233451.0,0.20665874474729173,685
2025-08-01 11:47:00,0.20665,0.20692,0.20661,0.20687,410550.0,0.20678503495311168,754
2025-08-01 11:48:00,0.20687,0.20706,0.2068,0.20704,442527.0,0.20700525398450265,556
2025-08-01 11:49:00,0.20705,0.2073,0.20705,0.20712,940931.0,0.2071786098024191,925
2025-08-01 11:50:00,0.20712,0.20715,0.20693,0.20711,317727.0,0.20705180066535106,743
2025-08-01 11:51:00,0.20711,0.20737,0.20711,0.20736,544210.0,0.20727564778302493,603
2025-08-01 11:52:00,0.20735,0.20756,0.20724,0.20737,1199123.0,0.20745286310078281,977
2025-08-01 11:53:00,0.20737,0.20739,0.20721,0.20722,258109.0,0.20729348015760785,411
2025-08-01 11:54:00,0.20722,0.20747,0.20722,0.20739,386143.0,0.20734425930290076,512
2025-08-01 11:55:00,0.20739,0.20752,0.20734,0.20734,353297.0,0.2074179634698285,380
2025-08-01 11:56:00,0.20733,0.20733,0.20702,0.20723,477280.0,0.20713982735501174,589
2025-08-01 11:57:00,0.20724,0.20733,0.20719,0.20733,199744.0,0.20725385538489266,312
2025-08-01 11:58:00,0.20733,0.20751,0.20733,0.20744,239433.0,0.2074587218971487,306
2025-08-01 11:59:00,0.20745,0.20757,0.20736,0.20755,424732.0,0.2074909433478052,436
2025-08-01 12:00:00,0.20754,0.20754,0.2072,0.2072,716634.0,0.20730788437333422,721
2025-08-01 12:01:00,0.20721,0.20734,0.20714,0.20714,244897.0,0.2072597745582837,508
2025-08-01 12:02:00,0.20715,0.2075,0.20711,0.20748,660959.0,0.20721384144856184,629
2025-08-01 12:03:00,0.20749,0.20831,0.20748,0.20813,2549410.0,0.20799610236878338,2130
2025-08-01 12:04:00,0.20813,0.20829,0.20786,0.20795,458276.0,0.20812998158315074,888
2025-08-01 12:05:00,0.20795,0.20835,0.20779,0.20833,401252.0,0.20801288317566016,917
2025-08-01 12:06:00,0.20834,0.20874,0.2083,0.20874,1195913.0,0.20852636070516836,1346
2025-08-01 12:07:00,0.20874,0.20884,0.20857,0.20875,908415.0,0.20871241222348816,1233
2025-08-01 12:08:00,0.20875,0.2089,0.2087,0.20879,1246355.0,0.20880890689249854,865
2025-08-01 12:09:00,0.2088,0.20905,0.20861,0.20879,1382114.0,0.2088764103829351,1173
2025-08-01 12:10:00,0.20878,0.20879,0.20821,0.20822,670374.0,0.20855372538314434,769
2025-08-01 12:11:00,0.20823,0.20845,0.20811,0.20841,3236087.0,0.20821864436586532,878
2025-08-01 12:12:00,0.20842,0.20854,0.20837,0.20837,248346.0,0.20848823166066696,365
2025-08-01 12:13:00,0.20836,0.20847,0.20827,0.20832,342355.0,0.20834535087847408,474
2025-08-01 12:14:00,0.20831,0.2084,0.20821,0.20821,666667.0,0.20830541211729392,451
2025-08-01 12:15:00,0.2082,0.20824,0.20791,0.20791,1479695.0,0.20806332580024936,739
2025-08-01 12:16:00,0.20791,0.20808,0.20784,0.20784,323430.0,0.2079775814859475,735
2025-08-01 12:17:00,0.20783,0.20797,0.2073,0.20746,994102.0,0.20766141495540696,1083
2025-08-01 12:18:00,0.20747,0.20765,0.20747,0.2076,395939.0,0.20756779301862155,430
2025-08-01 12:19:00,0.2076,0.20767,0.20735,0.20735,479048.0,0.20745430345184615,603
2025-08-01 12:20:00,0.20736,0.20753,0.20722,0.20732,334592.0,0.20740536668539594,541
2025-08-01 12:21:00,0.20733,0.20743,0.2072,0.2072,375970.0,0.20730661502247522,569
2025-08-01 12:22:00,0.20721,0.20744,0.20721,0.20724,571745.0,0.20732615365241497,696
2025-08-01 12:23:00,0.20723,0.20727,0.20716,0.20725,1104764.0,0.20721643742917037,371
2025-08-01 12:24:00,0.20724,0.20747,0.20724,0.20727,574138.0,0.20730013524623,566
2025-08-01 12:25:00,0.20727,0.20727,0.20688,0.20691,396819.0,0.20705894211214684,642
2025-08-01 12:26:00,0.20692,0.20705,0.2068,0.207,378303.0,0.20694409608171227,707
2025-08-01 12:27:00,0.20699,0.20699,0.2068,0.20688,414330.0,0.20684108698380516,308
2025-08-01 12:28:00,0.20688,0.20702,0.20686,0.20696,606154.0,0.20691930059027902,680
2025-08-01 12:29:00,0.20696,0.20743,0.20696,0.20743,514352.0,0.2071394120174511,426
2025-08-01 12:30:00,0.20738,0.20848,0.2063,0.20845,9081530.0,0.20704635363094107,3293
2025-08-01 12:31:00,0.20842,0.20905,0.20819,0.20836,4956420.0,0.20865856121757237,4836
2025-08-01 12:32:00,0.20835,0.20875,0.20788,0.2086,1699892.0,0.20819246032689137,2646
2025-08-01 12:33:00,0.2086,0.20963,0.20859,0.20931,4201607.0,0.2092736484944927,3787
2025-08-01 12:34:00,0.2093,0.2093,0.20839,0.20848,1200078.0,0.20873626264292822,2081
2025-08-01 12:35:00,0.20848,0.20903,0.20804,0.20903,1556138.0,0.2087207814216991,2073
2025-08-01 12:36:00,0.20902,0.20913,0.20853,0.20899,744083.0,0.20885859738765702,1712
2025-08-01 12:37:00,0.209,0.20933,0.20831,0.20836,1708202.0,0.20881724923633155,2094
2025-08-01 12:38:00,0.20836,0.20854,0.20756,0.2076,742606.0,0.20799236813330352,1022
2025-08-01 12:39:00,0.2076,0.2079,0.20738,0.20784,1931186.0,0.2077098863030283,1131
2025-08-01 12:40:00,0.20784,0.20837,0.20773,0.20833,1138029.0,0.20797096581018587,777
2025-08-01 12:41:00,0.20834,0.20847,0.20822,0.20827,539678.0,0.20833604432643169,643
2025-08-01 12:42:00,0.20827,0.20863,0.20825,0.20858,775453.0,0.20837833826163546,719
2025-08-01 12:43:00,0.20858,0.20858,0.2083,0.20849,658931.0,0.20843713121707738,636
2025-08-01 12:44:00,0.2085,0.20886,0.20846,0.2087,1227661.0,0.20863324020230342,852
2025-08-01 12:45:00,0.2087,0.2087,0.20785,0.20806,902440.0,0.2082509241168388,827
2025-08-01 12:46:00,0.20806,0.20862,0.20802,0.20817,685668.0,0.20835610365366328,864
2025-08-01 12:47:00,0.20816,0.20853,0.20797,0.20835,1996273.0,0.208273436278505,1015
2025-08-01 12:48:00,0.20834,0.20856,0.20819,0.20846,2131624.0,0.20835599294247015,890
2025-08-01 12:49:00,0.20846,0.20846,0.20797,0.20797,479439.0,0.20816877254457816,475
2025-08-01 12:50:00,0.20798,0.20798,0.20738,0.20738,616785.0,0.2076655443144694,728
2025-08-01 12:51:00,0.20739,0.20751,0.20713,0.20748,627096.0,0.20736198039853546,709
2025-08-01 12:52:00,0.20747,0.20772,0.20728,0.2075,972056.0,0.2075046372431218,747
2025-08-01 12:53:00,0.2075,0.20802,0.20745,0.20771,1301161.0,0.20786644236954538,730
2025-08-01 12:54:00,0.20772,0.20825,0.20772,0.20824,548380.0,0.207934245614355,487
2025-08-01 12:55:00,0.20822,0.20842,0.20781,0.20805,1789363.0,0.20817080725375453,966
2025-08-01 12:56:00,0.20806,0.2081,0.20748,0.20748,456457.0,0.20783689797724647,567
2025-08-01 12:57:00,0.20748,0.20792,0.20743,0.20762,488269.0,0.207758226960958,851
2025-08-01 12:58:00,0.20762,0.20807,0.20756,0.20804,1187019.0,0.20768167806918003,482
2025-08-01 12:59:00,0.20804,0.20807,0.20748,0.20753,397285.0,0.20769822243477606,579
2025-08-01 13:00:00,0.20754,0.20777,0.20735,0.20763,911063.0,0.20760257547502203,767
2025-08-01 13:01:00,0.20763,0.20793,0.20759,0.20778,4570191.0,0.20773299587478947,1043
2025-08-01 13:02:00,0.20779,0.2081,0.20779,0.20805,525233.0,0.2079478660137501,569
2025-08-01 13:03:00,0.20804,0.2084,0.2079,0.2079,761153.0,0.20818964086064168,973
2025-08-01 13:04:00,0.2079,0.20818,0.20788,0.20818,281928.0,0.20806443418177692,559
2025-08-01 13:05:00,0.20817,0.20824,0.2077,0.20784,675211.0,0.2079264339443522,1007
2025-08-01 13:06:00,0.20783,0.20812,0.20769,0.20809,502721.0,0.20796585020319422,730
2025-08-01 13:07:00,0.20809,0.20836,0.20809,0.20811,582479.0,0.20824060139507175,713
2025-08-01 13:08:00,0.20812,0.20823,0.20802,0.20823,251743.0,0.2081019908001414,608
